student_id,gender,department,semester,gpa_band,ds1_gpa,ds1_studytimeweekly,ds1_absences,ds1_tutoring,ds1_parentalsupport,ds1_extracurricular,ds1_sports,ds1_music,ds1_volunteering,ds1_parentaleducation,ds2_study_hours_per_day,ds2_sleep_hours_per_day,ds2_social_hours_per_day,ds2_physical_activity_hours_per_day,ds2_extracurricular_hours_per_day,ds2_stress_level,ds4_university_gpa,ds4_field_of_study,ds4_internships_completed,ds4_projects_completed,ds4_certifications,ds4_soft_skills_score,ds4_networking_score,ds4_job_offers,ds4_starting_salary,ds4_career_satisfaction,ds4_work_life_balance,ds4_current_job_level,ds5_major,ds5_interested_domain,ds5_future_career,ds5_projects,ds5_python,ds5_sql,ds5_java
STU_00640,0,CSE,6,very_low,1.441918756451196,0.5289380519533493,15,1,2,0,0,0,0,3,5.2,8.4,0.1,7.9,2.4,Low,3.0,Psychology,1,3,1,6,5,1,42000,6,8,Entry,,,,,,,
STU_00641,0,ECE,6,very_high,3.5974890937641693,16.930689862468103,1,1,1,1,1,0,0,2,8.5,8.5,0.5,2.8,3.7,High,3.9,Computer Science,4,9,5,10,9,5,136000,10,5,Senior,Computer Science,Software Engineering,Software Engineer,E-commerce Website,Strong,Strong,Average
STU_00642,0,ECE,8,low,2.30759662333527,9.921509570010622,4,0,1,0,0,0,0,1,5.6,7.1,2.3,5.5,3.5,Low,3.0,Arts,1,3,1,6,5,1,50000,6,8,Entry,,,,,,,
STU_00643,1,CSE,5,low,2.251847104187132,12.600691550848763,7,0,1,1,0,0,1,1,5.3,9.6,0.6,6.5,2.0,Low,3.0,Arts,1,3,1,6,5,1,50000,6,8,Entry,,,,,,,
STU_00644,1,ECE,2,very_low,0.8813584466312141,0.1690299212492108,22,0,1,1,0,0,0,2,6.8,8.9,4.0,1.3,3.0,Moderate,3.0,Arts,1,3,1,6,5,1,52000,6,8,Entry,,,,,,,
STU_00645,1,IT,1,high,3.268794215560215,12.283377006377854,3,0,4,0,0,1,0,2,9.8,9.7,0.1,2.2,2.2,High,3.3,Business,2,6,2,7,6,2,72000,7,6,Mid,Computer Science,Software Development,Software Engineer,Social Media Platform,Average,Weak,Strong
STU_00646,1,CSE,6,low,1.845656783786327,19.60103885952969,16,0,2,1,0,0,1,3,5.7,5.0,1.0,9.3,3.0,High,3.0,Psychology,1,3,1,6,5,1,48000,6,8,Entry,,,,,,,
STU_00647,0,CSE,3,high,3.060805402033993,9.41524784775206,5,1,1,0,0,0,0,2,8.5,7.8,0.6,5.6,1.5,High,3.4,Engineering,3,6,3,8,7,3,82000,8,6,Mid,Computer Science,Data Science,Data Analyst,Big Data Analytics,Average,Strong,Weak
STU_00648,1,IT,1,low,2.207001981395421,10.170777829954158,7,0,0,0,0,0,0,2,5.3,7.7,3.8,5.1,2.1,Low,3.0,Arts,1,3,1,6,5,1,54000,6,8,Entry,,,,,,,
STU_00649,0,CSE,1,low,2.386799507281263,11.695136166746094,15,0,4,0,0,1,0,1,5.0,9.3,4.1,5.5,0.1,Low,3.0,Business,1,4,1,6,5,1,52000,6,8,Entry,,,,,,,
STU_00650,1,IT,8,low,1.8154017176022967,6.023180395708907,17,1,2,0,0,0,1,1,6.0,6.8,0.3,9.4,1.5,Moderate,2.9,Psychology,1,3,1,6,5,1,44000,6,8,Entry,,,,,,,
STU_00651,1,CSE,4,very_low,0.5022261210258885,4.297092128499962,23,0,0,0,0,0,0,3,6.0,6.8,0.3,9.4,1.5,Moderate,3.0,Arts,1,3,1,6,5,1,46000,6,8,Entry,,,,,,,
STU_00652,0,CSE,4,very_low,0.6193509314675341,3.214266983819713,26,0,3,0,1,0,0,1,5.5,9.1,4.4,1.4,3.6,Low,3.0,Business,1,4,1,6,5,1,56000,6,8,Entry,,,,,,,
STU_00653,0,ECE,2,high,3.065473133634235,10.691090895120784,4,0,2,1,0,0,0,2,7.4,5.8,3.4,5.8,1.6,High,3.5,Marketing,3,7,3,8,7,3,90000,8,6,Mid,Computer Science,Database Management,Database Administrator,SQL Database Administration,Weak,Strong,Average
STU_00654,1,IT,8,low,1.979379413769687,2.1383972875964274,8,0,1,1,1,0,0,2,5.1,6.6,0.3,9.2,2.8,Low,2.8,Arts,0,2,0,5,4,0,31000,5,7,Entry,,,,,,,
STU_00655,0,IT,7,medium,2.5372306390536963,19.671945994775484,9,0,2,0,0,0,0,2,6.9,8.2,3.0,4.4,1.5,Moderate,2.9,Arts,0,2,0,6,5,0,34000,5,7,Entry,Computer Science,Computer Graphics,Graphics Programmer,3D Animation,Weak,Average,Strong
STU_00656,1,IT,1,low,2.2316569717750228,8.255166405547868,7,0,2,0,0,0,1,1,5.4,6.9,1.9,6.2,3.6,Low,2.9,Arts,0,2,0,6,5,0,34000,5,7,Entry,,,,,,,
STU_00657,1,IT,7,very_low,1.3399355086329854,7.559367112825683,21,0,3,1,0,0,0,2,6.8,8.9,4.0,1.3,3.0,Moderate,3.0,Arts,1,3,1,6,5,1,50000,6,8,Entry,,,,,,,
STU_00658,0,CSE,2,low,1.6771008018764466,3.4152056690077126,15,0,2,1,0,0,0,1,5.9,6.3,1.4,7.0,3.4,Low,3.0,Psychology,1,3,1,6,5,1,46000,6,7,Entry,,,,,,,
STU_00659,1,CSE,7,very_low,0.3907558869817938,9.300706494613456,28,1,3,0,0,0,0,2,6.7,6.0,0.4,7.5,3.4,Moderate,2.9,Arts,0,2,0,5,4,0,38000,5,7,Entry,,,,,,,
STU_00660,1,IT,3,very_low,0.5737961933285499,0.046949477349063,22,0,2,0,0,0,1,2,5.7,6.0,3.0,6.8,2.5,Low,2.9,Business,1,4,1,6,5,1,48000,6,8,Entry,,,,,,,
STU_00661,1,CSE,7,low,1.689528158418944,3.8374636880900304,16,0,3,1,0,1,0,2,5.1,8.8,0.8,8.3,1.0,Low,3.0,Business,1,4,1,6,5,1,52000,6,8,Entry,,,,,,,
STU_00662,0,CSE,6,very_low,1.3905396980299167,8.586455314083905,21,0,2,1,1,0,0,3,5.3,7.6,4.5,4.2,2.4,Low,3.0,Psychology,1,3,1,6,5,1,46000,6,7,Entry,,,,,,,
STU_00663,1,IT,1,very_high,3.64573804877044,9.926455425687577,4,0,4,0,1,0,1,0,7.6,8.2,0.5,7.6,0.1,Moderate,3.7,Computer Science,3,8,3,9,8,4,108000,9,6,Mid,Computer Science,Machine Learning,Machine Learning Engineer,Image Classification,Strong,Average,Weak
STU_00664,1,CSE,4,very_low,1.4514410214002431,13.258125046891315,15,0,2,0,0,0,0,0,5.2,6.8,1.9,8.6,1.5,Low,3.0,Psychology,1,3,1,6,5,1,48000,6,8,Entry,,,,,,,
STU_00665,1,IT,4,medium,2.6867167544354524,3.381154982674115,8,1,2,0,1,0,0,1,7.6,8.7,3.0,1.5,3.2,Moderate,3.0,Business,1,4,1,6,5,1,52000,6,8,Entry,Computer Science,Data Science,Data Scientist,Machine Learning,Average,Strong,Weak
STU_00666,0,CSE,7,low,1.6155716602528696,7.82184488296441,20,0,3,0,0,0,0,2,5.9,5.5,3.8,6.9,1.9,High,3.0,Arts,1,3,1,6,5,1,52000,6,8,Entry,,,,,,,
STU_00667,0,IT,3,medium,2.79138610847234,14.252028145967865,8,0,3,0,0,0,0,0,6.6,7.6,5.6,2.9,1.3,Moderate,3.0,Psychology,1,3,1,6,5,1,48000,6,8,Entry,Computer Science,Web Development,Web Developer,E-commerce Website,Weak,Strong,Strong
STU_00668,0,ECE,6,very_low,0.4812984804652508,0.2727969167176214,28,0,1,1,1,0,0,1,6.7,5.6,2.5,9.1,0.1,High,3.0,Arts,1,3,1,6,5,1,52000,6,8,Entry,,,,,,,
STU_00669,0,CSE,2,low,1.8970003503646624,0.9854730716554294,15,0,3,0,1,0,0,3,5.1,6.6,0.3,9.2,2.8,Low,3.0,Arts,1,3,1,6,5,1,54000,6,8,Entry,,,,,,,
STU_00670,1,CSE,6,low,1.6831172628416484,2.425297867182734,19,0,3,1,1,0,0,0,6.3,8.8,3.6,2.6,2.7,Moderate,2.8,Arts,0,2,0,5,4,0,31000,5,7,Entry,,,,,,,
STU_00671,0,IT,7,low,1.7562115530004156,0.4743272061158121,6,0,1,0,1,0,0,1,5.5,6.7,5.2,4.8,1.8,Low,3.0,Arts,1,3,1,6,5,1,50000,6,8,Entry,,,,,,,
STU_00672,1,IT,5,high,3.30737811355316,8.802415419698724,1,1,1,1,0,1,0,2,7.6,9.7,1.1,5.1,0.5,Moderate,3.4,Marketing,2,5,2,7,6,2,76000,7,6,Mid,Computer Science,Database Management,Database Administrator,SQL Database Administration,Weak,Strong,Average
STU_00673,1,ECE,4,very_high,3.618272712167226,18.87130434313954,1,0,2,0,0,0,0,2,9.1,9.6,1.4,0.1,3.8,High,3.9,Computer Science,4,9,5,10,9,5,148000,10,5,Senior,Computer Science,Web Development,Web Developer,Full-Stack Web App,Weak,Strong,Strong
STU_00674,0,CSE,8,very_low,1.3250390169983148,8.033062515287606,25,1,2,1,0,1,0,1,5.9,6.3,1.4,7.0,3.4,Low,2.8,Arts,0,2,0,5,4,0,31000,5,7,Entry,,,,,,,
STU_00675,1,ECE,4,low,2.1962173498725552,19.520403150489884,23,1,3,1,1,0,0,2,6.2,6.1,0.4,9.8,1.5,Moderate,3.0,Arts,1,3,1,6,5,1,52000,6,8,Entry,,,,,,,
STU_00676,1,ECE,5,low,2.224197461212005,7.67069024867954,5,0,1,0,0,0,0,0,6.0,6.8,0.3,9.4,1.5,Moderate,3.0,Psychology,1,3,1,6,5,1,46000,6,7,Entry,,,,,,,
STU_00677,0,CSE,4,medium,2.8816123214605245,3.875782600467097,5,0,3,1,0,0,0,2,5.3,9.5,1.4,6.7,1.1,Low,2.9,Arts,0,2,0,5,4,0,38000,5,7,Entry,Computer Science,Computer Graphics,Graphics Programmer,3D Rendering,Weak,Average,Strong
STU_00678,1,CSE,7,high,3.2609504905530398,14.880989024571557,1,0,3,0,0,1,0,1,6.3,9.2,1.2,5.8,1.5,Moderate,3.4,Marketing,2,5,2,7,6,2,76000,7,6,Mid,Computer Science,Artificial Intelligence,Robotics Engineer,Robotics,Strong,Strong,Weak
STU_00679,1,ECE,7,very_low,0.7035731437813568,6.849504383726083,24,0,3,1,0,1,0,2,5.9,6.3,1.4,7.0,3.4,Low,3.0,Business,1,4,1,6,5,1,52000,6,8,Entry,,,,,,,
STU_00680,1,CSE,5,very_low,0.8897149150878433,4.934948413347618,26,1,4,0,0,0,0,1,5.5,9.1,4.4,1.4,3.6,Low,3.0,Business,1,4,1,6,5,1,52000,6,8,Entry,,,,,,,
STU_00681,1,Civil,4,low,2.2404508383745223,0.8679435715712169,10,1,2,0,0,0,0,3,5.7,5.0,1.0,9.3,3.0,High,3.0,Psychology,1,3,1,6,5,1,46000,6,7,Entry,,,,,,,
STU_00682,0,CSE,4,very_low,0.4958590410264636,12.283674479690784,26,0,2,0,1,0,0,0,5.3,9.6,0.6,6.5,2.0,Low,3.0,Arts,1,3,1,6,5,1,50000,6,8,Entry,,,,,,,
STU_00683,0,ECE,1,very_low,0.7251929462817994,12.085190319738505,29,0,4,1,0,0,1,2,6.3,7.6,1.9,5.2,3.0,Moderate,2.9,Arts,0,2,0,5,4,0,38000,5,7,Entry,,,,,,,
STU_00684,1,IT,3,very_low,0.6416491686246723,1.126665555984796,24,1,2,0,0,0,1,2,6.3,7.6,1.9,5.2,3.0,Moderate,3.0,Business,1,4,1,6,5,1,52000,6,8,Entry,,,,,,,
STU_00685,0,CSE,4,very_low,0.2614722600507521,3.415365200066738,23,0,1,0,0,0,0,1,5.3,9.6,0.6,6.5,2.0,Low,3.0,Psychology,1,3,1,6,5,1,48000,6,8,Entry,,,,,,,
STU_00686,1,CSE,2,low,1.892758695926592,12.26340721486234,10,0,0,1,0,1,0,1,5.7,5.0,1.0,9.3,3.0,High,2.9,Business,1,4,1,6,5,1,48000,6,8,Entry,,,,,,,
STU_00687,1,IT,6,low,1.899340250146643,6.083105089709302,15,0,3,1,0,0,0,3,5.8,7.0,0.3,9.5,1.4,Low,3.0,Arts,1,3,1,6,5,1,54000,6,8,Entry,,,,,,,
STU_00688,0,CSE,2,very_low,0.3392066993150443,8.528121129839457,27,0,2,1,1,0,0,2,5.3,7.7,3.8,5.1,2.1,Low,3.0,Psychology,1,3,1,6,5,1,48000,6,8,Entry,,,,,,,
STU_00689,1,CSE,4,very_low,1.1767815056705988,14.960694786831771,26,0,4,1,0,1,1,1,5.2,6.8,1.9,8.6,1.5,Low,3.0,Psychology,1,3,1,6,5,1,48000,6,8,Entry,,,,,,,
STU_00690,0,Civil,6,medium,2.615900723686996,8.71178316025418,2,0,1,0,0,0,0,2,6.7,6.5,3.1,5.8,1.9,Moderate,2.9,Arts,0,2,0,5,4,0,38000,5,7,Entry,Computer Science,Cloud Computing,Cloud Solutions Architect,AWS Deployment,Weak,Strong,Average
STU_00691,0,ECE,5,medium,2.8199217452931866,17.75503049343376,10,1,1,0,1,0,0,2,5.3,5.6,3.9,8.7,0.5,High,2.9,Arts,0,2,0,5,4,0,38000,5,7,Entry,Computer Science,Cloud Computing,Cloud Solutions Architect,AWS Deployment,Weak,Strong,Average
STU_00692,1,Civil,3,low,2.4629431182407853,15.489548385519669,7,0,0,0,0,0,0,2,6.3,7.6,1.9,5.2,3.0,Moderate,3.0,Psychology,1,3,1,6,5,1,46000,6,7,Entry,,,,,,,
STU_00693,1,IT,4,low,2.4610469629080955,19.441069492469765,16,0,4,1,0,0,0,1,5.8,9.3,5.7,2.5,0.7,Low,3.0,Marketing,1,3,1,6,5,1,40000,6,8,Entry,,,,,,,
STU_00694,0,CSE,8,high,3.463687549123432,11.43657542365382,1,0,3,1,0,0,0,2,8.9,5.2,1.8,5.3,2.8,High,3.1,Business,1,4,1,7,6,1,54000,6,8,Entry,Computer Science,Computer Graphics,Graphics Programmer,3D Rendering,Weak,Average,Strong
STU_00695,0,CSE,4,medium,2.6650755516566824,17.985006139631295,9,1,1,1,0,0,1,2,6.0,9.4,4.4,0.7,3.5,Moderate,2.9,Business,1,4,1,6,5,1,48000,6,8,Entry,Computer Science,Game Development,Game Developer,Mobile Game Development,Weak,Strong,Average
STU_00696,0,Mechanical,2,low,1.5730510214028783,17.278716149199095,16,0,2,0,0,0,1,0,5.2,9.8,3.0,4.6,1.4,Low,3.0,Psychology,1,3,1,6,5,1,48000,6,8,Entry,,,,,,,
STU_00697,0,CSE,2,low,1.6336793710032238,4.5041420043240326,16,0,2,1,0,0,1,2,5.6,7.1,2.3,5.5,3.5,Low,3.0,Arts,1,3,1,6,5,1,50000,6,8,Entry,,,,,,,
STU_00698,1,IT,8,high,3.454462459935305,11.677165346160308,1,1,2,0,0,0,0,3,9.7,8.0,2.5,0.2,3.6,High,3.1,Psychology,1,4,1,6,5,1,56000,6,8,Entry,Computer Science,Human-Computer Interaction,UX Designer,User Experience Researcher,Weak,Average,Strong
STU_00699,0,ECE,7,low,1.8815889866263615,6.212019427906592,14,0,2,1,1,1,0,1,5.7,8.6,3.0,6.4,0.3,Low,3.0,Arts,1,3,1,6,5,1,50000,6,8,Entry,,,,,,,
STU_00700,0,Mechanical,5,low,1.503416679305313,14.49825493248879,17,1,2,1,0,0,0,1,5.2,5.8,5.3,6.0,1.7,High,3.0,Business,1,4,1,6,5,1,52000,6,8,Entry,,,,,,,
STU_00701,0,CSE,3,low,1.9965131156897773,2.119118226880954,13,1,3,1,0,0,0,2,5.3,5.2,0.4,11.1,2.0,High,2.9,Arts,0,2,0,5,4,0,38000,5,7,Entry,,,,,,,
STU_00702,1,CSE,1,high,3.161961511352394,16.163140980484254,7,1,4,0,0,0,0,2,7.8,8.8,4.3,0.9,2.2,Moderate,3.4,Engineering,2,5,2,8,7,2,80000,7,6,Mid,Computer Science,Mobile App Development,Mobile App Developer,Android App,Average,Weak,Strong
STU_00703,1,Civil,1,medium,2.6375942281323583,13.782867139606754,9,0,2,1,0,0,0,0,5.3,7.8,1.7,8.5,0.7,Low,3.0,Arts,1,3,1,6,5,1,52000,6,8,Entry,Computer Science,Cybersecurity,Information Security Analyst,Network Security,Average,Weak,Strong
STU_00704,0,Civil,1,very_low,1.242176324159397,8.946648533323756,22,0,0,0,1,1,0,1,5.4,6.9,1.9,6.2,3.6,Low,3.0,Marketing,1,3,1,6,5,1,40000,6,8,Entry,,,,,,,
STU_00705,1,Mechanical,1,very_low,0.2861100389415956,2.894212722730398,27,0,2,0,0,1,0,3,5.3,10.0,2.0,6.3,0.4,Low,2.9,Business,1,4,1,6,5,1,48000,6,8,Entry,,,,,,,
STU_00706,0,Mechanical,4,very_low,1.419977098603833,16.931086449308058,26,1,3,1,1,0,0,1,6.1,9.9,2.6,1.4,4.0,Moderate,3.0,Psychology,1,3,1,6,5,1,46000,6,7,Entry,,,,,,,
STU_00707,1,CSE,1,medium,2.7808169956104924,12.133786463957716,2,0,0,0,0,0,0,2,6.6,6.1,3.8,5.6,1.9,Moderate,3.0,Psychology,1,3,1,6,5,1,46000,6,7,Entry,Computer Science,Mobile App Development,Mobile App Developer,Android App,Average,Weak,Strong
STU_00708,0,ECE,6,low,1.5147637597128956,4.750322411881203,16,0,3,0,0,0,0,3,5.2,6.8,1.9,8.6,1.5,Low,2.9,Business,1,4,1,6,5,1,48000,6,8,Entry,,,,,,,
STU_00709,0,CSE,5,very_low,0.4258137609932144,0.8376078767755102,23,0,0,1,0,0,0,0,6.1,9.7,2.8,2.5,2.9,Moderate,2.9,Arts,0,2,0,6,5,0,34000,5,7,Entry,,,,,,,
STU_00710,0,IT,3,very_low,1.4514410214002431,13.258125046891315,15,0,2,0,0,0,0,0,6.1,9.9,2.6,1.4,4.0,Moderate,3.0,Marketing,1,3,1,6,5,1,40000,6,8,Entry,,,,,,,
STU_00711,0,CSE,3,low,2.2973555861936927,6.018381463308375,7,0,1,0,0,0,0,3,5.3,7.7,3.8,5.1,2.1,Low,3.0,Psychology,1,3,1,6,5,1,46000,6,7,Entry,,,,,,,
STU_00712,1,CSE,1,low,2.3311089198970865,2.7186549473464128,5,0,2,0,0,1,0,1,5.0,9.3,4.1,5.5,0.1,Low,2.9,Arts,0,2,0,6,5,0,34000,5,7,Entry,,,,,,,
STU_00713,1,IT,5,high,3.2537859623175915,13.73854833548605,7,0,4,1,0,0,1,1,10.0,9.4,3.0,0.6,1.0,High,3.4,Marketing,3,6,3,8,7,3,88000,8,6,Mid,Computer Science,Computer Graphics,Graphics Programmer,3D Animation,Weak,Average,Strong
STU_00714,1,CSE,1,low,1.7785692022870156,1.0809525469945314,16,1,3,0,1,0,0,2,6.1,9.7,2.8,2.5,2.9,Moderate,3.0,Psychology,1,3,1,6,5,1,48000,6,8,Entry,,,,,,,
STU_00715,1,IT,6,low,2.1370681063433614,1.762531390011155,12,1,2,0,1,0,0,3,5.8,7.0,0.3,9.5,1.4,Low,3.0,Psychology,1,3,1,6,5,1,48000,6,8,Entry,,,,,,,
STU_00716,1,CSE,2,very_low,0.7435923583787316,16.320670046041368,26,1,2,0,0,0,0,3,5.2,8.4,0.1,7.9,2.4,Low,3.0,Arts,1,3,1,6,5,1,50000,6,8,Entry,,,,,,,
STU_00717,0,IT,2,very_low,0.5139629886917817,9.126518476447972,26,0,1,1,0,1,0,2,6.7,5.6,2.5,9.1,0.1,High,3.0,Arts,1,3,1,6,5,1,54000,6,8,Entry,,,,,,,
STU_00718,0,ECE,4,low,1.9609688486532324,13.72048447871782,16,0,3,0,0,1,0,2,6.0,6.8,0.3,9.4,1.5,Moderate,2.9,Arts,0,2,0,6,4,0,35000,5,7,Entry,,,,,,,
STU_00719,0,CSE,1,very_low,1.418938674503826,15.444805517865532,16,0,1,0,0,0,0,2,5.2,9.8,3.0,4.6,1.4,Low,3.0,Psychology,1,3,1,6,5,1,44000,6,8,Entry,,,,,,,
STU_00720,1,ECE,8,very_low,1.442868859303521,11.817438459485173,24,1,3,1,1,0,0,2,7.0,7.1,5.8,1.4,2.7,Moderate,2.9,Psychology,1,3,1,6,5,1,44000,6,8,Entry,,,,,,,
STU_00721,0,CSE,3,very_low,1.0444999950877136,8.315496019793029,20,0,2,1,0,0,0,2,5.2,6.8,1.9,8.6,1.5,Low,2.9,Business,1,4,1,6,5,1,48000,6,8,Entry,,,,,,,
STU_00722,0,IT,5,very_high,3.625921730346796,19.46289422853817,6,1,3,1,1,0,0,2,9.8,8.0,0.3,5.6,0.3,High,3.7,Finance,3,8,3,9,8,4,105000,9,6,Mid,Computer Science,Artificial Intelligence,NLP Research Scientist,Natural Language Processing,Strong,Average,Weak
STU_00723,0,ECE,4,medium,2.635341351261105,9.36922474174173,6,0,2,0,0,0,1,0,6.3,8.5,3.7,2.8,2.7,Moderate,2.9,Arts,0,2,0,6,5,0,34000,5,7,Entry,Computer Science,Web Development,Web Developer,E-commerce Website,Weak,Strong,Strong
STU_00724,1,CSE,6,low,1.8298105464885008,6.694706531585581,13,0,3,0,0,0,0,2,5.2,9.8,3.0,4.6,1.4,Low,3.0,Arts,1,3,1,6,5,1,54000,6,8,Entry,,,,,,,
STU_00725,1,CSE,5,high,3.2485727923536656,11.426400308662055,3,1,3,0,0,0,0,2,9.9,5.5,4.3,4.1,0.2,High,3.4,Law,3,6,3,8,7,3,84000,8,6,Mid,Computer Science,IoT (Internet of Things),IoT Developer,Smart Home Automation,Weak,Strong,Average
STU_00726,0,CSE,3,very_high,4.0,18.656924427205983,0,1,4,1,0,0,1,0,8.2,7.9,3.4,4.2,0.3,High,3.7,Engineering,3,8,3,9,8,4,110000,9,6,Mid,Computer Science,Software Development,Software Engineer,Mobile App Development,Strong,Strong,Average
STU_00727,1,ECE,8,low,1.699348106354839,4.708144976830533,16,1,3,0,0,0,0,0,6.0,6.8,0.3,9.4,1.5,Moderate,2.9,Psychology,1,3,1,6,5,1,44000,6,8,Entry,,,,,,,
STU_00728,1,ECE,7,very_low,0.8130174224118295,10.552489136774156,28,0,4,1,0,0,0,0,5.3,7.7,3.8,5.1,2.1,Low,3.0,Arts,1,3,1,6,5,1,50000,6,8,Entry,,,,,,,
STU_00729,1,CSE,2,very_low,1.011253194616751,11.13636720556615,22,0,0,0,0,0,0,2,6.1,5.7,1.1,9.3,1.8,High,3.0,Arts,1,3,1,6,5,1,54000,6,8,Entry,,,,,,,
STU_00730,0,ECE,2,medium,2.573440474302304,0.9831704724285516,6,1,1,0,0,0,0,2,8.0,5.6,5.9,3.8,0.7,High,3.0,Business,1,4,1,6,5,1,52000,6,8,Entry,Computer Science,Data Science,Data Analyst,Data Mining,Average,Weak,Strong
STU_00731,0,CSE,6,low,2.0232340815930123,1.913802321160023,11,1,1,0,1,0,0,2,6.7,6.0,0.4,7.5,3.4,Moderate,3.0,Arts,1,3,1,6,5,1,50000,6,8,Entry,,,,,,,
STU_00732,0,IT,5,low,1.5635740338353443,10.883602318839072,14,0,0,1,1,0,0,2,6.3,7.6,1.9,5.2,3.0,Moderate,3.0,Arts,1,3,1,6,5,1,54000,6,8,Entry,,,,,,,
STU_00733,1,CSE,7,high,3.0213988805197203,7.785327936180966,1,0,2,0,1,0,1,2,7.2,6.2,3.2,3.6,3.8,Moderate,3.1,Law,1,4,1,7,6,1,54000,6,8,Entry,Computer Science,Machine Learning,Machine Learning Engineer,Natural Language Processing,Strong,Average,Weak
STU_00734,0,Mechanical,1,very_low,0.9941294103867458,18.332862053878323,27,0,3,0,1,0,0,2,5.3,9.6,0.6,6.5,2.0,Low,3.0,Arts,1,3,1,6,5,1,50000,6,8,Entry,,,,,,,
STU_00735,1,ECE,5,low,1.834359140428028,4.720158606474241,16,1,3,1,0,1,0,0,5.9,6.3,1.4,7.0,3.4,Low,3.0,Arts,1,3,1,6,5,1,50000,6,8,Entry,,,,,,,
STU_00736,0,Mechanical,1,low,1.8790984603853385,19.972346383287693,18,0,2,1,0,0,0,2,5.7,8.6,3.0,6.4,0.3,Low,2.9,Arts,0,2,0,5,4,0,38000,5,7,Entry,,,,,,,
STU_00737,0,CSE,1,low,2.035367286041147,6.7233067715916,11,0,0,1,1,0,1,2,5.8,9.3,5.7,2.5,0.7,Low,3.0,Arts,1,3,1,6,5,1,50000,6,8,Entry,,,,,,,
STU_00738,1,Mechanical,2,very_low,1.3917317913625924,19.72699845888324,27,0,2,1,1,0,0,2,7.0,7.1,5.8,1.4,2.7,Moderate,2.9,Arts,0,2,0,5,4,0,38000,5,7,Entry,,,,,,,
STU_00739,0,ECE,4,very_low,0.9657009889491656,17.13459893011795,22,0,1,0,0,0,0,0,7.0,7.1,5.8,1.4,2.7,Moderate,2.9,Arts,0,2,0,5,4,0,38000,5,7,Entry,,,,,,,
STU_00740,1,CSE,6,very_low,1.1162284613450342,8.052228766803253,24,0,1,1,1,1,0,3,5.2,5.8,5.3,6.0,1.7,High,3.0,Arts,1,3,1,6,5,1,46000,6,8,Entry,,,,,,,
STU_00741,0,IT,7,low,2.03217846252961,1.4204913529865326,11,0,1,1,0,1,0,1,5.2,9.8,3.0,4.6,1.4,Low,2.9,Business,1,4,1,6,5,1,48000,6,8,Entry,,,,,,,
STU_00742,1,Civil,8,medium,2.646556960552807,13.47033573634518,9,1,2,1,0,0,0,3,5.9,9.1,3.5,5.1,0.4,Low,3.0,Arts,1,3,1,6,5,1,52000,6,8,Entry,Computer Science,Data Science,Data Scientist,Data Analytics,Average,Strong,Weak
STU_00743,0,CSE,5,very_low,1.1162284613450342,8.052228766803253,24,0,1,1,1,1,0,3,5.9,5.5,3.8,6.9,1.9,High,2.8,Arts,0,2,0,5,4,0,31000,5,7,Entry,,,,,,,
STU_00744,1,CSE,4,low,1.8491038760645369,9.404981706575086,15,0,3,0,0,0,0,2,5.8,9.3,5.7,2.5,0.7,Low,2.9,Arts,0,2,0,5,4,0,38000,5,7,Entry,,,,,,,
STU_00745,0,Mechanical,5,very_low,0.5177931283748711,0.0604174271232249,21,0,2,0,0,0,1,2,5.7,6.0,3.0,6.8,2.5,Low,2.9,Arts,0,2,0,5,4,0,38000,5,7,Entry,,,,,,,
STU_00746,1,IT,8,high,3.045113482146093,19.41809422899739,3,1,2,0,0,0,0,3,9.6,6.6,2.7,2.5,2.6,High,3.5,Marketing,3,7,3,8,7,3,90000,8,6,Mid,Computer Science,Mobile App Development,Mobile App Developer,Android App Development,Average,Weak,Strong
STU_00747,1,CSE,3,medium,2.7952105534902603,15.265703804063184,7,0,1,0,0,0,0,0,6.6,5.6,1.1,7.1,3.6,High,3.0,Arts,1,3,1,6,5,1,52000,6,8,Entry,Computer Science,Human-Computer Interaction,UX Designer,Usability Testing,Strong,Average,Weak
STU_00748,0,IT,6,low,2.029736582447598,12.08977964516919,14,1,0,0,1,0,1,1,6.3,8.8,3.6,2.6,2.7,Moderate,3.0,Psychology,1,3,1,6,5,1,44000,6,8,Entry,,,,,,,
STU_00749,0,IT,6,low,1.8558655731681932,18.28680885332967,17,0,3,0,1,0,0,3,5.6,7.1,2.3,5.5,3.5,Low,3.0,Psychology,1,3,1,6,5,1,46000,6,7,Entry,,,,,,,
STU_00750,0,Civil,4,very_low,1.4716720294797634,10.364366312718548,12,0,0,0,0,1,0,4,5.8,9.3,5.7,2.5,0.7,Low,3.0,Psychology,1,3,1,6,5,1,48000,6,8,Entry,,,,,,,
STU_00751,0,CSE,3,very_low,1.48259597306949,4.190384486250642,17,0,1,0,0,1,0,0,6.3,7.6,1.9,5.2,3.0,Moderate,3.0,Business,1,4,1,6,5,1,52000,6,8,Entry,,,,,,,
STU_00752,0,CSE,2,very_high,3.546432808712968,11.13688826269125,4,0,4,1,1,0,0,2,9.2,5.3,6.0,0.5,3.0,High,3.9,Computer Science,4,9,5,10,9,5,144000,10,5,Senior,Computer Science,Cybersecurity,Information Security Analyst,Network Security,Weak,Strong,Average
